"Börsdata ID";"Company";"Stock price - Current";"Info - Price Currency";"Info - Country";"Info - Ticker";"Info - Sector";"Market Cap - Current SEK";"P/E - Current";"Earnings/share - Growth 1y";"PEG - Current";"ROC - Current";"Rel. Perform - Perform. 1y"
"1933";"Bioextrax";"2.66";"SEK";"Sweden";"BIOEX";"Materials";"123.2";"-5.9";"13.5%";;"-452.5%";"-1.1%"
"1939";"Biofrigas";"0.31";"SEK";"Sweden";"BIOF";"Utilities";"28.9";"-2.5";"-3.2%";;"-48.9%";"-32.7%"
"35";"BioGaia";"113.60";"SEK";"Sweden";"BIOG B";"Food and Beverage";"11492.0";"34.5";"-5.5%";"-6.3";"69.0%";"-11.1%"
"815";"Biohit";"2.37";"EUR";"Finland";"BIOBV";"Health Care";"403.4";"13.3";"3.7%";"3.6";"23.0%";"-26.0%"
"36";"Bioinvent";"22.60";"SEK";"Sweden";"BINV";"Health Care";"1487.2";"-4.5";"22.5%";;"-173.6%";"-36.3%"
"1221";"BioPorto";"0.93";"DKK";"Denmark";"BIOPOR";"Health Care";"693.0";"-4.6";"-41.6%";;"-745.2%";"-43.7%"
"2259";"Bioretec";"0.16";"EUR";"Finland";"BRETEC";"Health Care";"55.2";"-0.5";"-66.3%";;"-150.4%";"-101.6%"
"2210";"Biosergen";"37.40";"SEK";"Sweden";"BIOSGN";"Health Care";"87.8";"-2.2";"-117.2%";;;"-15.7%"
"1429";"Biovica";"0.34";"SEK";"Sweden";"BIOVIC B";"Health Care";"98.4";"-1.4";"77.5%";;"-353.2%";"-75.6%"
"1577";"Bio-Works";"3.29";"SEK";"Sweden";"BIOWKS";"Health Care";"327.1";"-19.4";"77.3%";;"-122.7%";"108.2%"
"716";"Bittium";"34.55";"EUR";"Finland";"BITTI";"Technology";"13815.2";"57.6";"193.3%";"0.3";"15.3%";"297.2%"
"38";"Björn Borg";"65.70";"SEK";"Sweden";"BORG";"Consumer Durables";"1652.2";"18.0";"26.7%";"0.7";"27.7%";"11.3%"
"1183";"Black Sea Property";"3.53";"NOK";"Norway";"BSP";"Financials";"16.8";"-0.3";"30.3%";;"0.2%";"-85.5%"
"442";"Blick Global";"0.95";"SEK";"Sweden";"BLICK";"Consumer Durables";"13.2";"1.1";"651.4%";"0.0";"-5.9%";"44.7%"
"1394";"Bluelake Mineral";"1.33";"SEK";"Sweden";"BLUE";"Materials";"208.9";"-5.2";"-23.4%";;"-100.0%";"30.8%"
"1092";"Bluenord";"601.00";"NOK";"Norway";"BNOR";"Energy";"15826.7";"19.2";"236.7%";"0.1";"9.3%";"-20.3%"
"2582";"BlueYield";"99.30";"SEK";"Sweden";"SHIP";"Financials";"317.8";;;;;
"1520";"Boho Group";"8.88";"SEK";"Sweden";"BOHO";"Financials";"572.5";"-15.6";"26.0%";;"-4.6%";"-6.7%"
"2173";"Bokusgruppen";"69.80";"SEK";"Sweden";"BOKUS";"Consumer Durables";"1127.3";"13.0";"106.5%";"0.1";"12.9%";"19.5%"
"40";"Boliden";"558.80";"SEK";"Sweden";"BOL";"Materials";"158824.9";"16.7";"-8.9%";"-1.9";"12.0%";"42.7%"
"2006";"BoMill";"0.46";"SEK";"Sweden";"BOMILL";"Industrials";"65.5";"-4.4";"23.6%";;"-217.4%";"-59.0%"
"1325";"Bonava B";"9.43";"SEK";"Sweden";"BONAV B";"Financials";"3044.2";"-34.1";"85.0%";;"3.6%";"-14.8%"
"1474";"Bonesupport";"178.90";"SEK";"Sweden";"BONEX";"Health Care";"11944.1";"82.8";"5.9%";"14.1";"46.9%";"-53.0%"
"41";"Bong Ljungdahl";"0.62";"SEK";"Sweden";"BONG";"Materials";"130.5";"-4.4";"-146.5%";;"1.9%";"-27.0%"
"1006";"Bonheur";"239.00";"NOK";"Norway";"BONHR";"Utilities";"10470.1";"7.1";"24.8%";"0.3";"18.3%";"-4.6%"
"779";"Bonäsudden";"162.00";"SEK";"Sweden";"BONAS";"Financials";"439.5";"38.8";"-28.4%";"-1.4";"1.2%";"-7.7%"
"1463";"Boozt";"88.45";"SEK";"Sweden";"BOOZT";"Consumer Durables";"5803.1";"18.4";"-8.6%";"-2.1";"19.5%";"-29.1%"
"2036";"Boozt";"61.80";"DKK";"Denmark";"BOOZT DKK";"Consumer Durables";"6122.5";"18.7";"-8.6%";"-2.2";"19.5%";"-26.6%"
"838";"Boreo";"16.30";"EUR";"Finland";"BOREO";"Industrials";"493.1";"11.3";"582.2%";"0.0";"8.7%";"22.1%"
"1049";"Borgestad";"16.50";"NOK";"Norway";"BOR";"Financials";"595.9";"-373.3";"-103.4%";;"5.1%";"-12.9%"
"1050";"Borregaard";"164.00";"NOK";"Norway";"BRG";"Materials";"16892.0";"26.4";"-24.6%";"-1.1";"16.3%";"-15.7%"
"508";"Botnia Gold";"12.00";"SEK";"Sweden";"BOTX";"Materials";"489.7";"10.0";"114.3%";"0.1";"39.5%";"-12.3%"
"244";"Boule Diagnostics";"3.96";"SEK";"Sweden";"BOUL";"Health Care";"153.8";"-39.6";"98.3%";;"8.6%";"-65.6%"
"1132";"Bouvet";"50.50";"NOK";"Norway";"BOUV";"Technology";"5399.2";"14.6";"-6.5%";"-2.3";"5556.0%";"-39.8%"
"2334";"BPC Instruments";"21.60";"SEK";"Sweden";"BPCINS";"Health Care";"239.8";"24.5";"-31.5%";"-0.8";"14.6%";"-53.8%"
"2277";"Brain+";"0.0042";"DKK";"Denmark";"BRAINP";"Health Care";"7.2";"-0.4";"62.7%";;"-45.7%";"-96.1%"
"446";"BrainCool";"0.56";"SEK";"Sweden";"BRAIN";"Health Care";"220.7";"-6.0";"46.0%";;"-24.9%";"-76.4%"
"909";"Bravida";"99.00";"SEK";"Sweden";"BRAV";"Industrials";"20505.6";"16.4";"16.4%";"1.0";"15.5%";"-2.2%"
"1224";"Brd. Klee";"3960.00";"DKK";"Denmark";"KLEE B";"Industrials";"305.0";"15.6";"18.3%";"0.9";"13.1%";"-4.7%"
"1225";"Brdr. A&O Johansen";"86.70";"DKK";"Denmark";"AOJ B";"Industrials";"3665.7";"11.7";"23.3%";"0.5";"12.3%";"-12.0%"
"421";"BrightBid";"0.42";"SEK";"Sweden";"BRIGHT";"Technology";"48.8";"-0.3";"-3.9%";;"-217.7%";"-86.1%"
"2204";"Brilliant Future";"4.16";"SEK";"Sweden";"BRILL";"Technology";"57.4";"-9.3";"-28.5%";;"-53.7%";"-22.0%"
"42";"Brinova Fastigheter";"13.25";"SEK";"Sweden";"BRIN B";"Financials";"3051.0";"15.4";"-30.1%";"-0.5";"1.4%";"-29.2%"
"586";"Briox";"18.15";"SEK";"Sweden";"BRIX";"Technology";"1380.5";"-50.4";"18.2%";;"-32.3%";"359.5%"
"2574";"Brock Milton Capital";"90.00";"SEK";"Sweden";"BMC";"Financials";"362.3";"16.2";"-24.1%";"-0.7";"113.2%";
"1227";"Brondbyernes IF";"0.27";"DKK";"Denmark";"BIF";"Consumer Durables";"458.2";"20.8";"104.0%";"0.2";"-34.3%";"-28.9%"
"2565";"Bruton";"49.00";"NOK";"Norway";"BRUT";"Financials";"3125.3";;;;;"6.7%"
"43";"BTS Group";"137.80";"SEK";"Sweden";"BTS B";"Industrials";"2672.9";"20.0";"-65.5%";"-0.3";"12.2%";"-57.1%"
"2308";"Bubbleroom";"4.02";"SEK";"Sweden";"BBROOM";"Consumer Durables";"62.5";"-2.7";"-33.1%";;"-39.1%";"7.2%"
"2500";"BuddyPro Group";"0.040";"SEK";"Sweden";"BUDDY B";"Technology";"26.3";"-0.1";"61.3%";;"-16.2%";"-77.6%"
"375";"Bufab";"100.78";"SEK";"Sweden";"BUFAB";"Industrials";"19203.9";"30.5";"13.4%";"2.3";"13.1%";"6.8%"
"254";"Bulten";"41.30";"SEK";"Sweden";"BULTEN";"Industrials";"869.0";"-79.4";"-108.1%";;"4.9%";"-49.5%"
"44";"Bure Equity";"206.80";"SEK";"Sweden";"BURE";"Financials";"15436.8";"-3.3";"-181.5%";;"-23.9%";"-47.6%"
"1927";"BW Energy Limited";"58.40";"NOK";"Norway";"BWE";"Energy";"15523.2";"11.2";"-19.8%";"-0.6";"10.5%";"90.7%"
"885";"BW LPG";"153.60";"NOK";"Norway";"BWLPG";"Energy";"25199.7";"9.5";"-39.6%";"-0.2";"14.0%";"21.4%"
"1051";"BW Offshore Limited";"52.70";"NOK";"Norway";"BWO";"Energy";"10039.6";"7.2";"8.8%";"0.8";"4.0%";"69.7%"
"1133";"Byggma";"16.40";"NOK";"Norway";"BMA";"Industrials";"1179.6";"10.6";"141.9%";"0.1";"6.8%";"-13.0%"
"45";"Byggmax";"54.50";"SEK";"Sweden";"BMAX";"Consumer Durables";"3195.1";"16.7";"186.0%";"0.1";"8.0%";"1.7%"
"598";"Byggmästare AJ Ahlström";"52.50";"SEK";"Sweden";"AJA B";"Financials";"1530.3";"-33.2";"-107.9%";;"-2.5%";"-27.6%"
"1379";"Byggpartner";"41.90";"SEK";"Sweden";"BYGGP";"Industrials";"1899.8";"15.1";"135.7%";"0.1";"30.0%";"112.8%"
"764";"Byhmgard";"0.27";"SEK";"Sweden";"BESS";"Consumer Durables";"248.7";"-8.1";"100.0%";;"-197.0%";"-102.2%"
"2399";"C100";"0.057";"SEK";"Sweden";"C100";"Financials";"18.5";"-1.9";"95.2%";;"-4.9%";"-85.5%"
"2038";"Cadeler";"56.65";"NOK";"Norway";"CADLR";"Utilities";"20478.2";"7.2";"844.0%";"0.0";"10.1%";"-1.8%"
"1775";"CAG Group";"105.00";"SEK";"Sweden";"CAG";"Technology";"752.6";"15.7";"-1.6%";"-9.7";"25.7%";"-12.9%"
"2397";"Calviks";"45.20";"SEK";"Sweden";"CALVIK";"Financials";"246.3";"15.1";"15.4%";"1.0";"21.5%";"75.4%"
"2086";"Cambi";"18.20";"NOK";"Norway";"CAMBI";"Utilities";"3000.7";"22.5";"-13.3%";"-1.7";"80.5%";"-12.5%"
"921";"Camurus";"458.00";"SEK";"Sweden";"CAMX";"Health Care";"27475.0";"37.4";"70.3%";"0.5";"135.1%";"-31.2%"
"2296";"Candles Scandinavia";"35.80";"SEK";"Sweden";"CANDLE B";"Consumer Durables";"355.4";"-17.4";"-14.2%";;"-2.0%";"101.0%"
"748";"Cantargia";"3.83";"SEK";"Sweden";"CANTA";"Health Care";"952.2";"6.5";"167.2%";"0.0";"-1020.0%";"137.0%"
"796";"CapMan";"1.79";"EUR";"Finland";"CAPMAN";"Financials";"3546.0";"24.0";"40.3%";"0.6";"9.3%";"-19.3%"
"2353";"Capsol Technologies";"4.99";"NOK";"Norway";"CAPSL";"Industrials";"383.8";"-4.6";"-100.7%";;"-144.4%";"-58.2%"
"1127";"Carasent";"22.85";"SEK";"Sweden";"CARA";"Technology";"1652.6";"45.7";"186.2%";"0.2";"1.4%";"-6.7%"
"1693";"Cardeon";"0.032";"SEK";"Sweden";"CARDEO";"Financials";"26.9";"-1.6";"33.3%";;"-20.4%";"-75.0%"
"2319";"Careium";"20.60";"SEK";"Sweden";"CARE";"Technology";"501.1";"15.4";"-44.2%";"-0.3";"5.8%";"-49.6%"
"890";"Carlsberg B";"806.40";"DKK";"Denmark";"CARL B";"Food and Beverage";"161531.6";"17.9";"-12.8%";"-1.4";"13.9%";"-17.6%"
"2335";"Case Group";"21.40";"SEK";"Sweden";"CASE";"Financials";"688.7";"16.4";"145.5%";"0.1";"20.1%";"25.4%"
"46";"Castellum";"110.00";"SEK";"Sweden";"CAST";"Financials";"54186.1";"14.8";"-4.4%";"-3.4";"3.0%";"-9.1%"
"274";"Catella B";"20.95";"SEK";"Sweden";"CAT B";"Financials";"1850.9";"38.6";"60.0%";"0.6";"16.7%";"-42.4%"
"47";"Catena";"442.80";"SEK";"Sweden";"CATE";"Financials";"29400.2";"19.0";"27.9%";"0.7";"3.8%";"-2.4%"
"984";"Catena Media";"2.16";"SEK";"Sweden";"CTM";"Consumer Durables";"170.2";"-1.3";"76.2%";;"-9.3%";"-24.4%"
"2535";"Cavendish Hydrogen";"6.89";"NOK";"Norway";"CAVEN";"Energy";"238.6";"-0.7";"-17.2%";;"-78.2%";"28.1%"
"248";"Cavotec";"11.25";"SEK";"Sweden";"CCC";"Industrials";"1200.3";"-79.3";"-136.4%";;"5.1%";"-44.8%"
"1228";"cBrain";"63.70";"DKK";"Denmark";"CBRAIN";"Technology";"1923.7";"29.5";"-33.5%";"-0.9";"18.8%";"-72.1%"
"2023";"CDON";"68.20";"SEK";"Sweden";"CDON";"Consumer Durables";"782.3";"-13.1";"49.6%";;"-13.3%";"13.0%"
"2148";"Cedergrenska";"36.20";"SEK";"Sweden";"CEDER";"Industrials";"458.3";"14.1";"169.0%";"0.1";"29.4%";"-7.2%"
"387";"Cell Impact";"0.12";"SEK";"Sweden";"CI";"Industrials";"58.0";"-0.2";"51.3%";;"-109.2%";"-97.9%"
"49";"CellaVision";"146.80";"SEK";"Sweden";"CEVI";"Health Care";"3501.5";"22.9";"8.8%";"2.6";"25.4%";"-21.8%"
"1290";"Cemat";"0.87";"DKK";"Denmark";"CEMAT";"Financials";"328.2";"3.5";"406.4%";"0.0";"13.5%";"-20.4%"
"1337";"Cereno Scientific";"6.00";"SEK";"Sweden";"CRNO B";"Health Care";"1872.8";"-15.9";"-6.8%";;"-24.6%";"6.0%"
"2058";"Cessatech";"17.36";"DKK";"Denmark";"CESSA";"Health Care";"486.9";"-27.7";"26.4%";;"-419.8%";"82.0%"
"2320";"ChargePanel";"1.47";"SEK";"Sweden";"CHARGE";"Technology";"57.3";"-5.4";"29.9%";;"-250.9%";"7.0%"
"2140";"checkin.com";"2.32";"SEK";"Sweden";"CHECK";"Technology";"69.3";"-0.5";"-575.5%";;"-251.1%";"-85.1%"
"2119";"Cheffelo";"91.10";"SEK";"Sweden";"CHEF";"Food and Beverage";"1186.1";"20.4";"78.1%";"0.3";"18.4%";"132.0%"
"1229";"ChemoMetec";"394.20";"DKK";"Denmark";"CHEMM";"Health Care";"10358.4";"38.8";"4.7%";"8.2";"60.0%";"-36.0%"
"1389";"ChemoTech";"4.09";"SEK";"Sweden";"CMOTEC B";"Health Care";"104.1";"-12.9";"46.1%";;;"277.5%"
"1013";"CHOSA Oncology";"0.76";"SEK";"Sweden";"CHOSA";"Health Care";"66.8";"95.0";"105.9%";"0.9";"-42.3%";"-12.4%"
"1676";"Cibus Nordic";"142.00";"SEK";"Sweden";"CIBUS";"Financials";"11656.2";"13.8";"61.4%";"0.2";"3.9%";"-13.0%"
"2539";"Cinclus Pharma";"17.58";"SEK";"Sweden";"CINPHA";"Health Care";"833.2";"-4.5";"13.0%";;;"33.5%"
"2077";"Cint Group";"3.61";"SEK";"Sweden";"CINT";"Technology";"1282.9";"-0.7";"-733.3%";;"-86.9%";"-53.9%"
"2049";"CirChem";"1.08";"SEK";"Sweden";"CIRCHE";"Industrials";"43.4";"-3.6";"-805.4%";;"-25.7%";"-74.7%"
"1351";"Circio";"5.15";"NOK";"Norway";"CRNA";"Health Care";"1140.0";"-8.6";"96.6%";;;"863.4%"
"675";"Citycon";"3.91";"EUR";"Finland";"CTY1S";"Financials";"8043.0";"7.6";"229.0%";"0.0";"7.0%";"12.3%"
"2596";"Cityvarasto";"19.06";"EUR";"Finland";"CITYVA";"Industrials";"1713.5";;;;;
"51";"Clas Ohlson";"377.00";"SEK";"Sweden";"CLAS B";"Consumer Durables";"24731.2";"21.6";"31.6%";"0.7";"55.6%";"62.1%"
"397";"Clavister";"4.67";"SEK";"Sweden";"CLAV";"Technology";"1734.6";"233.5";"105.7%";"2.2";"-8.0%";"9.0%"
"1315";"Clean Motion";"0.086";"SEK";"Sweden";"CLEMO";"Consumer Durables";"15.9";"-0.7";"34.1%";;"-45.0%";"-68.2%"
"416";"Clemondo";"7.80";"SEK";"Sweden";"CLEM";"Materials";"108.0";"19.6";"-10.8%";"-1.8";"5.7%";"-13.2%"
"1542";"Climeon";"2.47";"SEK";"Sweden";"CLIME B";"Utilities";"125.9";"-0.9";"-600.3%";;"-66.0%";"-19.6%"
"521";"Clinical Laserthermia";"5.12";"SEK";"Sweden";"CLS B";"Health Care";"159.6";"-3.8";"43.5%";;"-64.1%";"68.2%"
"52";"Cloetta";"50.70";"SEK";"Sweden";"CLA B";"Food and Beverage";"14633.0";"18.2";"66.5%";"0.3";"14.5%";"73.9%"
"1932";"Cloudberry Clean Energy";"13.08";"NOK";"Norway";"CLOUD";"Utilities";"4527.9";"65.4";"-38.7%";"-1.7";"1.5%";"13.9%"
"2600";"CMB.TECH NV";"121.40";"USD";"Norway";"CMBTO";"Energy";"39510.5";;;;;
"2012";"CodeLab Capital";"2.80";"NOK";"Norway";"CODE";"Technology";"41.7";"-4.2";"93.6%";;"-29.9%";"-15.0%"
"2199";"CodeMill";"14.80";"SEK";"Sweden";"CDMIL";"Technology";"201.6";;"-100.0%";;"0.2%";"-43.4%"
"1666";"Coegin Pharma";"3.72";"SEK";"Sweden";"COEGIN";"Health Care";"106.4";"-4.5";"34.6%";;;"-23.8%"
"2607";"Coffee Stain";"16.50";"SEK";"Sweden";"COFFEE B";"Consumer Durables";"3682.8";"93.5";;;"3.2%";
"2097";"CoinShares";"79.70";"SEK";"Sweden";"CS";"Technology";"5314.2";"5.2";"105.8%";"0.0";"31.0%";"0.6%"
"2336";"Collaxio";"0.57";"SEK";"Sweden";"COLLAX";"Financials";"34.4";"-0.9";"-6276.5%";;"-56.3%";"-87.6%"
"892";"Coloplast";"427.50";"DKK";"Denmark";"COLO B";"Health Care";"147308.8";"23.1";"-19.7%";"-1.2";"18.1%";"-49.5%"
"1230";"Columbus";"9.72";"DKK";"Denmark";"COLUM";"Technology";"1904.0";"58.6";"-60.5%";"-1.0";"7.1%";"-30.2%"
"2377";"CombinedX";"29.90";"SEK";"Sweden";"CX";"Technology";"582.4";"15.0";"-29.4%";"-0.5";"11.4%";"-30.5%"
"1749";"Comintelli";"3.40";"SEK";"Sweden";"COMINT";"Technology";"34.2";"-6.5";"-169.8%";;"-53.1%";"-23.3%"
"2297";"Compodium";"4.22";"SEK";"Sweden";"COMPDM";"Technology";"36.3";"-2.6";"-250.7%";;"-38.7%";"-39.7%"
"797";"Componenta";"4.40";"EUR";"Finland";"CTH1V";"Industrials";"485.1";"5.3";"3796.7%";"0.0";"12.8%";"9.0%"
"56";"Concejo B";"46.90";"SEK";"Sweden";"CNCJO B";"Technology";"548.8";"11.7";"200.9%";"0.1";"1.3%";"6.1%"
"530";"Consensus";"22.00";"SEK";"Sweden";"CAM B";"Financials";"167.7";"-213.6";"-768.8%";;"-9.5%";"123.3%"
"2578";"Constellation Oil";"134.80";"NOK";"Norway";"COSH";"Energy";"11724.0";;;;;"33.0%"
"931";"Consti";"11.50";"EUR";"Finland";"CONSTI";"Industrials";"1044.3";"13.4";"-5.5%";"-2.4";"26.4%";"2.3%"
"1052";"ContextVision";"3.20";"NOK";"Norway";"CONTX";"Health Care";"255.0";"287.0";"-96.8%";"-3.0";"1.3%";"-52.6%"
"741";"Coor Service Management";"59.30";"SEK";"Sweden";"COOR";"Industrials";"5681.7";"25.8";"76.9%";"0.3";"12.6%";"68.4%"
"1231";"Copenhagen Capital";"6.70";"DKK";"Denmark";"CPHCAP ST";"Financials";"665.7";"5.7";"2260.0%";"0.0";"2.9%";"14.6%"
"57";"Corem Property A";"3.50";"SEK";"Sweden";"CORE A";"Financials";"5024.2";"5.5";"-5.6%";"-1.0";"2.2%";"-37.9%"
"2218";"Corem Property D";"235.50";"SEK";"Sweden";"CORE D";"Financials";"338057.7";"373.2";"-5.6%";"-67.0";"2.2%";"-3.4%"
"749";"Corline Biomedical";"15.90";"SEK";"Sweden";"CLBIO";"Health Care";"415.5";"-28.2";"46.9%";;"-20.2%";"54.6%"
"270";"C-RAD";"25.65";"SEK";"Sweden";"CRAD B";"Health Care";"866.1";"82.7";"-81.4%";"-1.0";"24.0%";"-25.2%"
"278";"Creades";"66.60";"SEK";"Sweden";"CRED A";"Financials";"9041.7";"7.5";"0.9%";"8.1";"11.1%";"-28.3%"
"2208";"Creturner";"0.036";"SEK";"Sweden";"CRET";"Technology";"2.6";"-0.1";"-130.2%";;"-33.3%";"-87.1%"
"571";"Crown Energy";"0.31";"SEK";"Sweden";"CRWN";"Energy";"148.9";"-1.2";"-453.7%";;"-11.8%";"-50.0%"
"1382";"Crunchfish";"2.86";"SEK";"Sweden";"CFISH";"Technology";"222.2";"-9.8";"37.1%";;"-53.0%";"240.7%"
"2219";"Crustal Resources";"0.72";"SEK";"Sweden";"CRUST B";"Materials";"38.5";"-6.8";"38.1%";;"-78.0%";"40.8%"
"2253";"CTEK";"14.30";"SEK";"Sweden";"CTEK";"Industrials";"1000.7";"37.6";"163.3%";"0.2";"7.3%";"-18.2%"
"58";"CTT Systems";"132.80";"SEK";"Sweden";"CTT";"Industrials";"1663.9";"43.1";"-54.9%";"-0.8";"20.0%";"-52.0%"
"1976";"Curasight";"15.80";"DKK";"Denmark";"CURAS";"Health Care";"1153.6";"-14.2";"38.5%";;;"83.9%"
"1366";"Cyber Security 1";"0.0008";"EUR";"Sweden";"CYB1";"Technology";"1.0";"-0.2";"-566.7%";;"-164.6%";"-87.3%"
"2522";"Cyclezyme";"13.30";"SEK";"Sweden";"CYCLE";"Health Care";"34.4";"-20.5";"35.0%";;"-28.7%";"3.4%"
"2060";"Cyviz";"34.00";"NOK";"Norway";"CYVIZ";"Technology";"455.6";"-26.6";"-188.5%";;"1.5%";"6.5%"
"1191";"D/S Norden";"283.80";"DKK";"Denmark";"DNORD";"Industrials";"13284.7";"10.9";"-22.6%";"-0.5";"11.2%";"38.6%"
"1846";"Danish Aerospace";"4.86";"DKK";"Denmark";"DAC";"Health Care";"80.6";"-20.8";"-327.4%";;"-14.0%";"-80.7%"
"1233";"Danske Andelskassers";"18.15";"DKK";"Denmark";"DAB";"Financials";"6114.3";"14.8";"-4.5%";"-3.3";"1.5%";"15.1%"
"893";"Danske Bank";"318.00";"DKK";"Denmark";"DANSKE";"Financials";"400947.9";"11.4";"0.0%";;"0.8%";"22.8%"
"1234";"Dantax";"274.00";"DKK";"Denmark";"DANT";"Consumer Durables";"124.1";"12.6";"-13.3%";"-0.9";"-0.3%";"-51.5%"
"2028";"Dataproces";"3.97";"DKK";"Denmark";"DATA";"Technology";"222.4";"22.8";"-35.2%";"-0.6";"14.0%";"-62.2%"
"245";"Dedicare";"39.60";"SEK";"Sweden";"DEDI";"Industrials";"378.7";"11.4";"-29.7%";"-0.4";"18.3%";"-28.0%"
"2167";"Deep Value Driller";"20.80";"NOK";"Norway";"DVD";"Energy";"2003.3";"7.5";"8.9%";"0.8";"36.6%";"26.4%"
"2594";"Dellia Group";"396.50";"NOK";"Norway";"DELIA";"Food and Beverage";"2229.8";"34.4";"1878.1%";"0.0";"55.9%";
"956";"Demant";"180.90";"DKK";"Denmark";"DEMANT";"Health Care";"58400.0";"16.2";"3.7%";"4.3";"12.6%";"-36.8%"
"2080";"Desenio";"0.098";"SEK";"Sweden";"DSNO";"Consumer Durables";"292.8";"-0.8";"11.5%";;"-30.4%";"-65.3%"
"2163";"Desert Control";"1.60";"NOK";"Norway";"DSRT";"Materials";"199.5";"-1.2";"-10.2%";;"-82.8%";"-75.3%"
"982";"Detection";"10.20";"EUR";"Finland";"DETEC";"Health Care";"1674.3";"23.2";"-42.0%";"-0.6";"15.2%";"-38.5%"
"1565";"DevPort";"12.85";"SEK";"Sweden";"DEVP B";"Technology";"129.5";"-22.5";"-121.7%";;"-5.5%";"-52.0%"
"2321";"Devyser Diagnostics";"79.80";"SEK";"Sweden";"DVYSR";"Health Care";"1329.8";"-156.5";"86.3%";;"3.1%";"-34.4%"
"449";"DexTech Medical";"10.80";"SEK";"Sweden";"DEX";"Health Care";"199.6";"-35.4";"-17.0%";;"-61.4%";"164.4%"
"1192";"DFDS";"100.30";"DKK";"Denmark";"DFDS";"Industrials";"8514.1";"-12.7";"-181.6%";;"1.9%";"-10.8%"
"283";"Diadrom";"1.50";"SEK";"Sweden";"DIAH";"Technology";"16.4";"-3.7";"-2.9%";;"-86.4%";"-89.5%"
"62";"Diamyd Medical";"12.74";"SEK";"Sweden";"DMYD B";"Health Care";"1751.8";"-9.6";"10.8%";;"-298.4%";"42.3%"
"1720";"Dicot Pharma";"0.44";"SEK";"Sweden";"DICOT";"Health Care";"878.1";"-11.0";"-23.1%";;"-1961.9%";"56.3%"
"799";"Digia";"6.08";"EUR";"Finland";"DIGIA";"Technology";"1826.6";"12.4";"-1.1%";"-11.2";"16.3%";"-21.0%"
"2340";"Digital Workforce";"2.25";"EUR";"Finland";"DWF";"Technology";"294.9";"-29.3";"-244.4%";;"-4.5%";"-48.5%"
"822";"Digitalist Group";"1.88";"EUR";"Finland";"DIGIGR";"Technology";"58.4";"-1.1";"1.6%";;;"-50.5%"
"282";"DistIT";"0.18";"SEK";"Sweden";"DIST";"Technology";"172.2";"-0.3";"59.4%";;"-49.7%";"-102.2%"
"2569";"District Metals";"3.63";"SEK";"Sweden";"DMXSE SDB";"Energy";"556.9";"-140.3";"-25.7%";;"-41.0%";"16.9%"
"2419";"Dividend Sweden";"0.27";"SEK";"Sweden";"DIV B";"Financials";"26.2";"-65.9";"-104.4%";;"0.5%";"4.2%"
"1902";"Divio Technologies";"0.090";"SEK";"Sweden";"DIVIO B";"Technology";"33.6";"-5.3";"78.6%";;;"-68.3%"
"63";"Diös Fastigheter";"64.45";"SEK";"Sweden";"DIOS";"Financials";"9138.0";"11.7";"10.0%";"1.2";"3.4%";"-11.4%"
"1236";"Djurslands Bank";"878.00";"DKK";"Denmark";"DJUR";"Financials";"3579.6";"9.5";"1.1%";"9.0";"2.1%";"23.7%"
"2128";"Dlaboratory";"2.10";"SEK";"Sweden";"DLAB";"Technology";"35.6";"-4.9";"-14.9%";;;"-32.0%"
"887";"DNB Bank";"293.90";"NOK";"Norway";"DNB";"Financials";"447296.2";"10.3";"-3.0%";"-3.4";"1.5%";"-0.8%"
"888";"DNO";"19.81";"NOK";"Norway";"DNO";"Energy";"19894.2";"-39.3";"-79.9%";;"11.9%";"43.9%"
"2511";"DOF Group";"128.40";"NOK";"Norway";"DOFG";"Energy";"32570.9";"6.7";"107.7%";"0.1";"17.1%";"38.3%"
"2480";"Dolphin Drilling";"2.50";"NOK";"Norway";"DDRIL";"Energy";"410.0";"-0.7";"99.6%";;"-13.0%";"-107.8%"
"910";"Dometic";"24.96";"SEK";"Sweden";"DOM";"Consumer Durables";"7974.7";"18.6";"118.6%";"0.2";"5.3%";"-56.4%"
"1579";"Done.ai";"8.60";"SEK";"Sweden";"DONE";"Technology";"731.6";"-5.6";"-106.9%";;"-21.1%";"-67.0%"
"2158";"DonkeyRepublic";"7.50";"DKK";"Denmark";"DONKEY";"Industrials";"458.8";"-27.6";"25.8%";;"-2.6%";"-1.9%"
"876";"Double Bond Pharma";"0.12";"SEK";"Sweden";"DBP B";"Health Care";"25.6";"-38.5";"97.6%";;"-12.9%";"-68.9%"
"800";"Dovre";"0.073";"EUR";"Finland";"DOV1V";"Industrials";"88.6";"-0.1";"-1417.5%";;;"-77.7%"
"401";"Doxa";"0.44";"SEK";"Sweden";"DOXA";"Financials";"569.5";"-2.7";"90.5%";;"-4.7%";"-1.4%"
"287";"Drillcon";"4.23";"SEK";"Sweden";"DRIL";"Materials";"188.7";;"-100.0%";;"3.8%";"-29.1%"
"899";"DSV";"1586.50";"DKK";"Denmark";"DSV";"Industrials";"576013.7";"46.3";"-27.2%";"-1.7";"10.1%";"0.3%"
"2315";"Duell";"2.21";"EUR";"Finland";"DUELL";"Consumer Durables";"128.6";"-10.9";"59.7%";;"1.8%";"-75.3%"
